gold,pred
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'REL', 'N', 'DAT', 'SG'}","{'DAT', 'N', 'DEM/REL', 'SG'}"
"{'REL', 'N', 'DAT', 'SG'}","{'DAT', 'N', 'DEM/REL', 'SG'}"
"{'REL', 'N', 'DAT', 'SG'}","{'DAT', 'N', 'DEM/REL', 'SG'}"
"{'REL', 'N', 'DAT', 'SG'}","{'DAT', 'N', 'DEM/REL', 'SG'}"
"{'REL', 'N', 'DAT', 'SG'}","{'DAT', 'N', 'DEM/REL', 'SG'}"
"{'NOM', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEF', 'F', 'ART', 'SG'}"
"{'NOM', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEF', 'F', 'ART', 'SG'}"
"{'NOM', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEF', 'F', 'ART', 'SG'}"
"{'NOM', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEF', 'F', 'ART', 'SG'}"
"{'NOM', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEF', 'F', 'ART', 'SG'}"
"{'NOM', 'SG', 'F'}","{'NOM', 'SG', 'F'}"
"{'NOM', 'SG', 'F'}","{'NOM', 'SG', 'F'}"
"{'NOM', 'SG', 'F'}","{'NOM', 'SG', 'F'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'NOM', 'REL', 'N', 'SG'}","{'NOM', 'N', 'DEM/REL', 'SG'}"
"{'NOM', 'REL', 'N', 'SG'}","{'NOM', 'N', 'DEM/REL', 'SG'}"
"{'NOM', 'REL', 'N', 'SG'}","{'NOM', 'N', 'DEM/REL', 'SG'}"
"{'NOM', 'REL', 'N', 'SG'}","{'NOM', 'N', 'DEM/REL', 'SG'}"
"{'NOM', 'REL', 'N', 'SG'}","{'NOM', 'N', 'DEM/REL', 'SG'}"
"{'ACC', 'INDF', 'M', 'ART', 'SG'}","{'ACC', 'M', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'M', 'ART', 'SG'}","{'ACC', 'M', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'M', 'ART', 'SG'}","{'ACC', 'M', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'M', 'ART', 'SG'}","{'ACC', 'M', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'M', 'ART', 'SG'}","{'ACC', 'M', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'M', 'ART', 'SG'}","{'ACC', 'M', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'M', 'ART', 'SG'}","{'ACC', 'M', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'M', 'SG'}","{'ACC', 'M', 'SG'}"
"{'ACC', 'M', 'SG'}","{'ACC', 'M', 'SG'}"
"{'ACC', 'M', 'SG'}","{'ACC', 'M', 'SG'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
